Loading cuda/11.8.0/4w5kyjs
  Loading requirement: libxml2/2.9.13/f5kumg5
Loading checkpoint shards:   0%|          | 0/4 [00:00<?, ?it/s]Loading checkpoint shards:  25%|██▌       | 1/4 [00:02<00:06,  2.05s/it]Loading checkpoint shards:  50%|█████     | 2/4 [00:04<00:04,  2.03s/it]Loading checkpoint shards:  75%|███████▌  | 3/4 [00:06<00:02,  2.16s/it]Loading checkpoint shards: 100%|██████████| 4/4 [00:06<00:00,  1.49s/it]Loading checkpoint shards: 100%|██████████| 4/4 [00:06<00:00,  1.71s/it]
Some weights of LlamaForCausalLM were not initialized from the model checkpoint at meta-llama/Meta-Llama-3-8B and are newly initialized: ['model.layers.1.self_attn.rotary_emb.inv_freq', 'model.layers.5.self_attn.rotary_emb.inv_freq', 'model.layers.27.self_attn.rotary_emb.inv_freq', 'model.layers.9.self_attn.rotary_emb.inv_freq', 'model.layers.6.self_attn.rotary_emb.inv_freq', 'model.layers.2.self_attn.rotary_emb.inv_freq', 'model.layers.0.self_attn.rotary_emb.inv_freq', 'model.layers.18.self_attn.rotary_emb.inv_freq', 'model.layers.3.self_attn.rotary_emb.inv_freq', 'model.layers.8.self_attn.rotary_emb.inv_freq', 'model.layers.12.self_attn.rotary_emb.inv_freq', 'model.layers.22.self_attn.rotary_emb.inv_freq', 'model.layers.14.self_attn.rotary_emb.inv_freq', 'model.layers.13.self_attn.rotary_emb.inv_freq', 'model.layers.16.self_attn.rotary_emb.inv_freq', 'model.layers.26.self_attn.rotary_emb.inv_freq', 'model.layers.31.self_attn.rotary_emb.inv_freq', 'model.layers.7.self_attn.rotary_emb.inv_freq', 'model.layers.21.self_attn.rotary_emb.inv_freq', 'model.layers.17.self_attn.rotary_emb.inv_freq', 'model.layers.23.self_attn.rotary_emb.inv_freq', 'model.layers.19.self_attn.rotary_emb.inv_freq', 'model.layers.29.self_attn.rotary_emb.inv_freq', 'model.layers.25.self_attn.rotary_emb.inv_freq', 'model.layers.24.self_attn.rotary_emb.inv_freq', 'model.layers.4.self_attn.rotary_emb.inv_freq', 'model.layers.10.self_attn.rotary_emb.inv_freq', 'model.layers.15.self_attn.rotary_emb.inv_freq', 'model.layers.28.self_attn.rotary_emb.inv_freq', 'model.layers.20.self_attn.rotary_emb.inv_freq', 'model.layers.11.self_attn.rotary_emb.inv_freq', 'model.layers.30.self_attn.rotary_emb.inv_freq']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/home/adyan/cs539/venv/lib/python3.9/site-packages/peft/utils/other.py:102: FutureWarning: prepare_model_for_int8_training is deprecated and will be removed in a future version. Use prepare_model_for_kbit_training instead.
  warnings.warn(
Map:   0%|          | 0/23268 [00:00<?, ? examples/s]Map:   4%|▍         | 1000/23268 [00:00<00:07, 3088.44 examples/s]Map:   9%|▊         | 2000/23268 [00:00<00:06, 3242.42 examples/s]Map:  13%|█▎        | 3000/23268 [00:00<00:06, 3317.33 examples/s]Map:  17%|█▋        | 4000/23268 [00:01<00:05, 3259.62 examples/s]Map:  21%|██▏       | 5000/23268 [00:01<00:05, 3295.49 examples/s]Map:  26%|██▌       | 6000/23268 [00:01<00:05, 3310.08 examples/s]Map:  30%|███       | 7000/23268 [00:02<00:04, 3302.25 examples/s]Map:  34%|███▍      | 8000/23268 [00:02<00:04, 3247.85 examples/s]Map:  39%|███▊      | 9000/23268 [00:02<00:04, 3284.48 examples/s]Map:  43%|████▎     | 10000/23268 [00:03<00:04, 3278.74 examples/s]Map:  47%|████▋     | 11000/23268 [00:03<00:03, 3318.62 examples/s]Map:  52%|█████▏    | 12000/23268 [00:03<00:03, 3340.40 examples/s]Map:  56%|█████▌    | 13000/23268 [00:03<00:03, 3348.93 examples/s]Map:  60%|██████    | 14000/23268 [00:04<00:02, 3319.12 examples/s]Map:  64%|██████▍   | 15000/23268 [00:04<00:02, 3329.81 examples/s]Map:  69%|██████▉   | 16000/23268 [00:04<00:02, 3323.11 examples/s]Map:  73%|███████▎  | 17000/23268 [00:05<00:01, 3257.65 examples/s]Map:  77%|███████▋  | 18000/23268 [00:05<00:01, 3266.75 examples/s]Map:  82%|████████▏ | 19000/23268 [00:05<00:01, 3310.40 examples/s]Map:  86%|████████▌ | 20000/23268 [00:06<00:01, 3252.53 examples/s]Map:  90%|█████████ | 21000/23268 [00:06<00:00, 3258.74 examples/s]Map:  95%|█████████▍| 22000/23268 [00:06<00:00, 3234.53 examples/s]Map:  99%|█████████▉| 23000/23268 [00:07<00:00, 3187.09 examples/s]Map: 100%|██████████| 23268/23268 [00:07<00:00, 3173.43 examples/s]
Map:   0%|          | 0/2586 [00:00<?, ? examples/s]Map:  39%|███▊      | 1000/2586 [00:00<00:00, 3255.59 examples/s]Map:  77%|███████▋  | 2000/2586 [00:00<00:00, 3176.83 examples/s]Map: 100%|██████████| 2586/2586 [00:00<00:00, 3153.24 examples/s]Map: 100%|██████████| 2586/2586 [00:00<00:00, 3002.22 examples/s]
You have loaded a model on multiple GPUs. `is_model_parallel` attribute will be force-set to `True` to avoid any unexpected behavior such as device placement mismatching.
The model is loaded in 8-bit precision. To train this model you need to add additional modules inside the model such as adapters using `peft` library and freeze the model weights. Please check  the examples in https://github.com/huggingface/peft for more details.
max_steps is given, it will override any value given in num_train_epochs
Currently training with a batch size of: 4
***** Running training *****
  Num examples = 23,268
  Num Epochs = 1
  Instantaneous batch size per device = 1
  Training with DataParallel so batch size has been adjusted to: 4
  Total train batch size (w. parallel, distributed & accumulation) = 4
  Gradient Accumulation steps = 1
  Total optimization steps = 10
  Number of trainable parameters = 3,407,872
  0%|          | 0/10 [00:00<?, ?it/s]You're using a PreTrainedTokenizerFast tokenizer. Please note that with a fast tokenizer, using the `__call__` method is faster than using a method to encode the text followed by a call to the `pad` method to get a padded encoding.
libi40iw-i40iw_ualloc_context: failed to allocate context for device.
libi40iw-i40iw_ualloc_context: failed to allocate context for device.
/home/adyan/cs539/venv/lib/python3.9/site-packages/torch/utils/checkpoint.py:464: UserWarning: torch.utils.checkpoint: the use_reentrant parameter should be passed explicitly. In version 2.4 we will raise an exception if use_reentrant is not passed. use_reentrant=False is recommended, but if you need to preserve the current default behavior, you can pass use_reentrant=True. Refer to docs for more details on the differences between the two variants.
  warnings.warn(
/home/adyan/cs539/venv/lib/python3.9/site-packages/torch/nn/parallel/_functions.py:68: UserWarning: Was asked to gather along dimension 0, but all input tensors were scalars; will instead unsqueeze and return a vector.
  warnings.warn('Was asked to gather along dimension 0, but all '
 10%|█         | 1/10 [00:04<00:37,  4.20s/it]                                               10%|█         | 1/10 [00:04<00:37,  4.20s/it] 20%|██        | 2/10 [00:08<00:31,  3.99s/it]                                               20%|██        | 2/10 [00:08<00:31,  3.99s/it]Saving model checkpoint to ./results/checkpoint-2
tokenizer config file saved in ./results/checkpoint-2/tokenizer_config.json
Special tokens file saved in ./results/checkpoint-2/special_tokens_map.json
/home/adyan/cs539/venv/lib/python3.9/site-packages/torch/utils/checkpoint.py:464: UserWarning: torch.utils.checkpoint: the use_reentrant parameter should be passed explicitly. In version 2.4 we will raise an exception if use_reentrant is not passed. use_reentrant=False is recommended, but if you need to preserve the current default behavior, you can pass use_reentrant=True. Refer to docs for more details on the differences between the two variants.
  warnings.warn(
/home/adyan/cs539/venv/lib/python3.9/site-packages/torch/nn/parallel/_functions.py:68: UserWarning: Was asked to gather along dimension 0, but all input tensors were scalars; will instead unsqueeze and return a vector.
  warnings.warn('Was asked to gather along dimension 0, but all '
 30%|███       | 3/10 [00:11<00:26,  3.78s/it]                                               30%|███       | 3/10 [00:11<00:26,  3.78s/it] 40%|████      | 4/10 [00:14<00:20,  3.45s/it]                                               40%|████      | 4/10 [00:14<00:20,  3.45s/it]Saving model checkpoint to ./results/checkpoint-4
tokenizer config file saved in ./results/checkpoint-4/tokenizer_config.json
Special tokens file saved in ./results/checkpoint-4/special_tokens_map.json
/home/adyan/cs539/venv/lib/python3.9/site-packages/torch/utils/checkpoint.py:464: UserWarning: torch.utils.checkpoint: the use_reentrant parameter should be passed explicitly. In version 2.4 we will raise an exception if use_reentrant is not passed. use_reentrant=False is recommended, but if you need to preserve the current default behavior, you can pass use_reentrant=True. Refer to docs for more details on the differences between the two variants.
  warnings.warn(
/home/adyan/cs539/venv/lib/python3.9/site-packages/torch/nn/parallel/_functions.py:68: UserWarning: Was asked to gather along dimension 0, but all input tensors were scalars; will instead unsqueeze and return a vector.
  warnings.warn('Was asked to gather along dimension 0, but all '
 50%|█████     | 5/10 [00:18<00:18,  3.76s/it]                                               50%|█████     | 5/10 [00:18<00:18,  3.76s/it]***** Running Evaluation *****
  Num examples = 2586
  Batch size = 4
{'loss': 2.8283, 'learning_rate': 0.0001, 'epoch': 0.0}
{'loss': 2.6077, 'learning_rate': 0.0001, 'epoch': 0.0}
{'loss': 2.88, 'learning_rate': 0.0001, 'epoch': 0.0}
{'loss': 2.4635, 'learning_rate': 0.0001, 'epoch': 0.0}
{'loss': 2.4152, 'learning_rate': 0.0001, 'epoch': 0.0}

  0%|          | 0/647 [00:00<?, ?it/s][A
 66%|██████▌   | 427/647 [11:27<05:57,  1.62s/it][A
 66%|██████▌   | 428/647 [11:29<05:56,  1.63s/it][A
 66%|██████▋   | 429/647 [11:30<05:56,  1.63s/it][A
 66%|██████▋   | 430/647 [11:32<05:55,  1.64s/it][A
 67%|██████▋   | 431/647 [11:33<05:53,  1.64s/it][A
 67%|██████▋   | 432/647 [11:35<05:52,  1.64s/it][A
 67%|██████▋   | 433/647 [11:37<05:51,  1.64s/it][A
 67%|██████▋   | 434/647 [11:38<05:49,  1.64s/it][A
 67%|██████▋   | 435/647 [11:40<05:48,  1.64s/it][A
 67%|██████▋   | 436/647 [11:42<05:46,  1.64s/it][A
 68%|██████▊   | 437/647 [11:43<05:44,  1.64s/it][A
 68%|██████▊   | 438/647 [11:45<05:43,  1.64s/it][A
 68%|██████▊   | 439/647 [11:47<05:41,  1.64s/it][A
 68%|██████▊   | 440/647 [11:48<05:39,  1.64s/it][A
 68%|██████▊   | 441/647 [11:50<05:38,  1.64s/it][A
 68%|██████▊   | 442/647 [11:52<05:36,  1.64s/it][A
 68%|██████▊   | 443/647 [11:53<05:34,  1.64s/it][A
 69%|██████▊   | 444/647 [11:55<05:33,  1.64s/it][A
 69%|██████▉   | 445/647 [11:56<05:31,  1.64s/it][A
 69%|██████▉   | 446/647 [11:58<05:29,  1.64s/it][A
 69%|██████▉   | 447/647 [12:00<05:28,  1.64s/it][A
 69%|██████▉   | 448/647 [12:01<05:26,  1.64s/it][A
 69%|██████▉   | 449/647 [12:03<05:24,  1.64s/it][A
 70%|██████▉   | 450/647 [12:05<05:23,  1.64s/it][A
 70%|██████▉   | 451/647 [12:06<05:21,  1.64s/it][A
 70%|██████▉   | 452/647 [12:08<05:20,  1.64s/it][A
 70%|███████   | 453/647 [12:10<05:18,  1.64s/it][A
 70%|███████   | 454/647 [12:11<05:16,  1.64s/it][A
 70%|███████   | 455/647 [12:13<05:15,  1.64s/it][A
 70%|███████   | 456/647 [12:15<05:13,  1.64s/it][A
 71%|███████   | 457/647 [12:16<05:01,  1.59s/it][A
 71%|███████   | 458/647 [12:18<04:57,  1.57s/it][A
 71%|███████   | 459/647 [12:19<04:59,  1.59s/it][A
 71%|███████   | 460/647 [12:21<04:56,  1.59s/it][A
 71%|███████▏  | 461/647 [12:22<04:57,  1.60s/it][A
 71%|███████▏  | 462/647 [12:24<04:58,  1.61s/it][A
 72%|███████▏  | 463/647 [12:25<04:48,  1.57s/it][A
 72%|███████▏  | 464/647 [12:27<04:40,  1.53s/it][A
 72%|███████▏  | 465/647 [12:29<04:42,  1.55s/it][A
 72%|███████▏  | 466/647 [12:30<04:45,  1.58s/it][A
 72%|███████▏  | 467/647 [12:32<04:47,  1.60s/it][A
 72%|███████▏  | 468/647 [12:33<04:48,  1.61s/it][A
 72%|███████▏  | 469/647 [12:35<04:48,  1.62s/it][A
 73%|███████▎  | 470/647 [12:37<04:48,  1.63s/it][A
 73%|███████▎  | 471/647 [12:38<04:47,  1.63s/it][A
 73%|███████▎  | 472/647 [12:40<04:46,  1.64s/it][A
 73%|███████▎  | 473/647 [12:42<04:44,  1.64s/it][A
 73%|███████▎  | 474/647 [12:43<04:41,  1.63s/it][A
 73%|███████▎  | 475/647 [12:45<04:40,  1.63s/it][A
 74%|███████▎  | 476/647 [12:47<04:39,  1.63s/it][A
 74%|███████▎  | 477/647 [12:48<04:38,  1.64s/it][A
 74%|███████▍  | 478/647 [12:50<04:37,  1.64s/it][A
 74%|███████▍  | 479/647 [12:51<04:35,  1.64s/it][A
 74%|███████▍  | 480/647 [12:53<04:34,  1.64s/it][A
 74%|███████▍  | 481/647 [12:55<04:32,  1.64s/it][A
 74%|███████▍  | 482/647 [12:56<04:30,  1.64s/it][A
 75%|███████▍  | 483/647 [12:58<04:29,  1.64s/it][A
 75%|███████▍  | 484/647 [13:00<04:25,  1.63s/it][A
 75%|███████▍  | 485/647 [13:01<04:24,  1.63s/it][A
 75%|███████▌  | 486/647 [13:03<04:22,  1.63s/it][A
 75%|███████▌  | 487/647 [13:05<04:21,  1.64s/it][A
 75%|███████▌  | 488/647 [13:06<04:09,  1.57s/it][A
 76%|███████▌  | 489/647 [13:07<04:00,  1.52s/it][A
 76%|███████▌  | 490/647 [13:09<04:01,  1.54s/it][A
 76%|███████▌  | 491/647 [13:11<04:05,  1.57s/it][A
 76%|███████▌  | 492/647 [13:12<04:06,  1.59s/it][A
 76%|███████▌  | 493/647 [13:14<04:07,  1.61s/it][A
 76%|███████▋  | 494/647 [13:16<04:07,  1.62s/it][A
 77%|███████▋  | 495/647 [13:17<04:07,  1.63s/it][A
 77%|███████▋  | 496/647 [13:19<04:06,  1.63s/it][A
 77%|███████▋  | 497/647 [13:20<04:05,  1.64s/it][A
 77%|███████▋  | 498/647 [13:22<04:03,  1.64s/it][A
 77%|███████▋  | 499/647 [13:24<04:02,  1.64s/it][A
 77%|███████▋  | 500/647 [13:25<04:01,  1.64s/it][A
 77%|███████▋  | 501/647 [13:27<03:59,  1.64s/it][A
 78%|███████▊  | 502/647 [13:29<03:57,  1.64s/it][A
 78%|███████▊  | 503/647 [13:30<03:46,  1.57s/it][A
 78%|███████▊  | 504/647 [13:32<03:41,  1.55s/it][A
 78%|███████▊  | 505/647 [13:33<03:43,  1.58s/it][A
 78%|███████▊  | 506/647 [13:35<03:44,  1.60s/it][A
 78%|███████▊  | 507/647 [13:37<03:45,  1.61s/it][A
 79%|███████▊  | 508/647 [13:38<03:45,  1.62s/it][A
 79%|███████▊  | 509/647 [13:40<03:44,  1.63s/it][A
 79%|███████▉  | 510/647 [13:41<03:43,  1.63s/it][A
 79%|███████▉  | 511/647 [13:43<03:42,  1.63s/it][A
 79%|███████▉  | 512/647 [13:45<03:40,  1.64s/it][A
 79%|███████▉  | 513/647 [13:46<03:39,  1.64s/it][A
 79%|███████▉  | 514/647 [13:48<03:37,  1.64s/it][A
 80%|███████▉  | 515/647 [13:50<03:32,  1.61s/it][A
 80%|███████▉  | 516/647 [13:51<03:21,  1.54s/it][A
 80%|███████▉  | 517/647 [13:52<03:15,  1.50s/it][A
 80%|████████  | 518/647 [13:54<03:18,  1.54s/it][A
 80%|████████  | 519/647 [13:56<03:21,  1.57s/it][A
 80%|████████  | 520/647 [13:57<03:22,  1.59s/it][A
 81%|████████  | 521/647 [13:59<03:22,  1.61s/it][A
 81%|████████  | 522/647 [14:01<03:22,  1.62s/it][A
 81%|████████  | 523/647 [14:02<03:21,  1.63s/it][A
 81%|████████  | 524/647 [14:04<03:20,  1.63s/it][A
 81%|████████  | 525/647 [14:05<03:17,  1.62s/it][A
 81%|████████▏ | 526/647 [14:07<03:16,  1.62s/it][A
 81%|████████▏ | 527/647 [14:09<03:15,  1.63s/it][A
 82%|████████▏ | 528/647 [14:10<03:14,  1.63s/it][A
 82%|████████▏ | 529/647 [14:12<03:12,  1.64s/it][A
 82%|████████▏ | 530/647 [14:14<03:11,  1.64s/it][A
 82%|████████▏ | 531/647 [14:15<03:10,  1.64s/it][A
 82%|████████▏ | 532/647 [14:17<03:06,  1.63s/it][A
 82%|████████▏ | 533/647 [14:18<03:05,  1.63s/it][A
 83%|████████▎ | 534/647 [14:20<02:58,  1.58s/it][A
 83%|████████▎ | 535/647 [14:22<02:55,  1.57s/it][A
 83%|████████▎ | 536/647 [14:23<02:56,  1.59s/it][A
 83%|████████▎ | 537/647 [14:25<02:56,  1.61s/it][A
 83%|████████▎ | 538/647 [14:26<02:56,  1.62s/it][A
 83%|████████▎ | 539/647 [14:28<02:55,  1.62s/it][A
 83%|████████▎ | 540/647 [14:30<02:54,  1.63s/it][A
 84%|████████▎ | 541/647 [14:31<02:53,  1.63s/it][A
 84%|████████▍ | 542/647 [14:33<02:51,  1.64s/it][A
 84%|████████▍ | 543/647 [14:35<02:50,  1.64s/it][A
 84%|████████▍ | 544/647 [14:36<02:48,  1.64s/it][A
 84%|████████▍ | 545/647 [14:38<02:47,  1.64s/it][A
 84%|████████▍ | 546/647 [14:40<02:45,  1.64s/it][A
 85%|████████▍ | 547/647 [14:41<02:44,  1.64s/it][A
 85%|████████▍ | 548/647 [14:43<02:42,  1.64s/it][A
 85%|████████▍ | 549/647 [14:44<02:34,  1.57s/it][A
 85%|████████▌ | 550/647 [14:46<02:29,  1.55s/it][A
 85%|████████▌ | 551/647 [14:47<02:31,  1.58s/it][A
 85%|████████▌ | 552/647 [14:49<02:29,  1.57s/it][A
 85%|████████▌ | 553/647 [14:51<02:28,  1.58s/it][A
 86%|████████▌ | 554/647 [14:52<02:28,  1.60s/it][A
 86%|████████▌ | 555/647 [14:54<02:28,  1.61s/it][A
 86%|████████▌ | 556/647 [14:55<02:27,  1.62s/it][A
 86%|████████▌ | 557/647 [14:57<02:26,  1.63s/it][A
 86%|████████▌ | 558/647 [14:59<02:25,  1.63s/it][A
 86%|████████▋ | 559/647 [15:00<02:24,  1.64s/it][A
 87%|████████▋ | 560/647 [15:02<02:22,  1.64s/it][A
 87%|████████▋ | 561/647 [15:04<02:21,  1.64s/it][A
 87%|████████▋ | 562/647 [15:05<02:19,  1.64s/it][A
 87%|████████▋ | 563/647 [15:07<02:18,  1.64s/it][A
 87%|████████▋ | 564/647 [15:09<02:15,  1.63s/it][A
 87%|████████▋ | 565/647 [15:10<02:13,  1.63s/it][A
 87%|████████▋ | 566/647 [15:12<02:12,  1.63s/it][A
 88%|████████▊ | 567/647 [15:14<02:10,  1.64s/it][A
 88%|████████▊ | 568/647 [15:15<02:07,  1.62s/it][A
 88%|████████▊ | 569/647 [15:17<02:05,  1.61s/it][A
 88%|████████▊ | 570/647 [15:18<02:04,  1.62s/it][A
 88%|████████▊ | 571/647 [15:20<02:03,  1.63s/it][A
 88%|████████▊ | 572/647 [15:22<02:01,  1.62s/it][A
 89%|████████▊ | 573/647 [15:23<02:00,  1.62s/it][A
 89%|████████▊ | 574/647 [15:25<01:58,  1.63s/it][A
 89%|████████▉ | 575/647 [15:26<01:57,  1.63s/it][A
 89%|████████▉ | 576/647 [15:28<01:56,  1.64s/it][A
 89%|████████▉ | 577/647 [15:30<01:54,  1.64s/it][A
 89%|████████▉ | 578/647 [15:31<01:53,  1.64s/it][A
 89%|████████▉ | 579/647 [15:33<01:50,  1.62s/it][A
 90%|████████▉ | 580/647 [15:35<01:47,  1.61s/it][A
 90%|████████▉ | 581/647 [15:36<01:46,  1.62s/it][A
 90%|████████▉ | 582/647 [15:38<01:45,  1.63s/it][A
 90%|█████████ | 583/647 [15:39<01:44,  1.63s/it][A
 90%|█████████ | 584/647 [15:41<01:42,  1.63s/it][A
 90%|█████████ | 585/647 [15:43<01:41,  1.64s/it][A
 91%|█████████ | 586/647 [15:44<01:39,  1.64s/it][A
 91%|█████████ | 587/647 [15:46<01:38,  1.64s/it][A
 91%|█████████ | 588/647 [15:48<01:36,  1.64s/it][A
 91%|█████████ | 589/647 [15:49<01:35,  1.64s/it][A
 91%|█████████ | 590/647 [15:51<01:29,  1.57s/it][A
 91%|█████████▏| 591/647 [15:52<01:26,  1.55s/it][A
 91%|█████████▏| 592/647 [15:54<01:26,  1.57s/it][A
 92%|█████████▏| 593/647 [15:56<01:26,  1.59s/it][A
 92%|█████████▏| 594/647 [15:57<01:25,  1.61s/it][A
 92%|█████████▏| 595/647 [15:59<01:24,  1.62s/it][A
 92%|█████████▏| 596/647 [16:00<01:22,  1.62s/it][A
 92%|█████████▏| 597/647 [16:02<01:21,  1.63s/it][A
 92%|█████████▏| 598/647 [16:04<01:20,  1.63s/it][A
 93%|█████████▎| 599/647 [16:05<01:18,  1.63s/it][A
 93%|█████████▎| 600/647 [16:07<01:16,  1.64s/it][A
 93%|█████████▎| 601/647 [16:09<01:15,  1.64s/it][A
 93%|█████████▎| 602/647 [16:10<01:13,  1.64s/it][A
 93%|█████████▎| 603/647 [16:12<01:12,  1.64s/it][A
 93%|█████████▎| 604/647 [16:14<01:10,  1.64s/it][A
 94%|█████████▎| 605/647 [16:15<01:08,  1.64s/it][A
 94%|█████████▎| 606/647 [16:17<01:07,  1.64s/it][A
 94%|█████████▍| 607/647 [16:18<01:05,  1.63s/it][A
 94%|█████████▍| 608/647 [16:20<01:03,  1.63s/it][A
 94%|█████████▍| 609/647 [16:22<01:01,  1.63s/it][A
 94%|█████████▍| 610/647 [16:23<01:00,  1.63s/it][A
 94%|█████████▍| 611/647 [16:25<00:58,  1.64s/it][A
 95%|█████████▍| 612/647 [16:27<00:57,  1.64s/it][A
 95%|█████████▍| 613/647 [16:28<00:55,  1.64s/it][A
 95%|█████████▍| 614/647 [16:30<00:54,  1.64s/it][A
 95%|█████████▌| 615/647 [16:32<00:52,  1.64s/it][A
 95%|█████████▌| 616/647 [16:33<00:50,  1.64s/it][A
 95%|█████████▌| 617/647 [16:35<00:49,  1.64s/it][A
 96%|█████████▌| 618/647 [16:36<00:47,  1.64s/it][A
 96%|█████████▌| 619/647 [16:38<00:45,  1.64s/it][A
 96%|█████████▌| 620/647 [16:40<00:44,  1.64s/it][A
 96%|█████████▌| 621/647 [16:41<00:40,  1.57s/it][A
 96%|█████████▌| 622/647 [16:43<00:38,  1.56s/it][A
 96%|█████████▋| 623/647 [16:44<00:37,  1.58s/it][A
 96%|█████████▋| 624/647 [16:46<00:36,  1.60s/it][A
 97%|█████████▋| 625/647 [16:48<00:35,  1.61s/it][A
 97%|█████████▋| 626/647 [16:49<00:34,  1.62s/it][A
 97%|█████████▋| 627/647 [16:51<00:32,  1.62s/it][A
 97%|█████████▋| 628/647 [16:52<00:30,  1.63s/it][A
 97%|█████████▋| 629/647 [16:54<00:29,  1.63s/it][A
 97%|█████████▋| 630/647 [16:56<00:27,  1.63s/it][A
 98%|█████████▊| 631/647 [16:57<00:26,  1.64s/it][A
 98%|█████████▊| 632/647 [16:59<00:24,  1.64s/it][A
 98%|█████████▊| 633/647 [17:01<00:22,  1.64s/it][A
 98%|█████████▊| 634/647 [17:02<00:21,  1.64s/it][A
 98%|█████████▊| 635/647 [17:04<00:19,  1.63s/it][A
 98%|█████████▊| 636/647 [17:06<00:17,  1.63s/it][A
 98%|█████████▊| 637/647 [17:07<00:15,  1.57s/it][A
 99%|█████████▊| 638/647 [17:09<00:14,  1.56s/it][A
 99%|█████████▉| 639/647 [17:10<00:12,  1.58s/it][A
 99%|█████████▉| 640/647 [17:12<00:11,  1.60s/it][A
 99%|█████████▉| 641/647 [17:13<00:09,  1.61s/it][A
 99%|█████████▉| 642/647 [17:15<00:08,  1.62s/it][A
 99%|█████████▉| 643/647 [17:17<00:06,  1.63s/it][A
100%|█████████▉| 644/647 [17:18<00:04,  1.61s/it][A
100%|█████████▉| 645/647 [17:20<00:03,  1.61s/it][A
100%|█████████▉| 646/647 [17:22<00:01,  1.62s/it][A
100%|██████████| 647/647 [17:23<00:00,  1.50s/it][A                                              
                                                 [A 50%|█████     | 5/10 [17:43<00:18,  3.76s/it]
100%|██████████| 647/647 [17:23<00:00,  1.50s/it][A
                                                 [A 60%|██████    | 6/10 [17:47<23:56, 359.05s/it]                                                60%|██████    | 6/10 [17:47<23:56, 359.05s/it]Saving model checkpoint to ./results/checkpoint-6
tokenizer config file saved in ./results/checkpoint-6/tokenizer_config.json
Special tokens file saved in ./results/checkpoint-6/special_tokens_map.json
/home/adyan/cs539/venv/lib/python3.9/site-packages/torch/utils/checkpoint.py:464: UserWarning: torch.utils.checkpoint: the use_reentrant parameter should be passed explicitly. In version 2.4 we will raise an exception if use_reentrant is not passed. use_reentrant=False is recommended, but if you need to preserve the current default behavior, you can pass use_reentrant=True. Refer to docs for more details on the differences between the two variants.
  warnings.warn(
/home/adyan/cs539/venv/lib/python3.9/site-packages/torch/nn/parallel/_functions.py:68: UserWarning: Was asked to gather along dimension 0, but all input tensors were scalars; will instead unsqueeze and return a vector.
  warnings.warn('Was asked to gather along dimension 0, but all '
 70%|███████   | 7/10 [17:51<12:09, 243.07s/it]                                                70%|███████   | 7/10 [17:51<12:09, 243.07s/it] 80%|████████  | 8/10 [17:55<05:33, 166.90s/it]                                                80%|████████  | 8/10 [17:55<05:33, 166.90s/it]Saving model checkpoint to ./results/checkpoint-8
tokenizer config file saved in ./results/checkpoint-8/tokenizer_config.json
Special tokens file saved in ./results/checkpoint-8/special_tokens_map.json
/home/adyan/cs539/venv/lib/python3.9/site-packages/torch/utils/checkpoint.py:464: UserWarning: torch.utils.checkpoint: the use_reentrant parameter should be passed explicitly. In version 2.4 we will raise an exception if use_reentrant is not passed. use_reentrant=False is recommended, but if you need to preserve the current default behavior, you can pass use_reentrant=True. Refer to docs for more details on the differences between the two variants.
  warnings.warn(
/home/adyan/cs539/venv/lib/python3.9/site-packages/torch/nn/parallel/_functions.py:68: UserWarning: Was asked to gather along dimension 0, but all input tensors were scalars; will instead unsqueeze and return a vector.
  warnings.warn('Was asked to gather along dimension 0, but all '
 90%|█████████ | 9/10 [18:00<01:56, 116.11s/it]                                                90%|█████████ | 9/10 [18:00<01:56, 116.11s/it]100%|██████████| 10/10 [18:03<00:00, 81.44s/it]                                               100%|██████████| 10/10 [18:03<00:00, 81.44s/it]***** Running Evaluation *****
  Num examples = 2586
  Batch size = 4
{'eval_loss': 3.1713879108428955, 'eval_runtime': 1044.7687, 'eval_samples_per_second': 2.475, 'eval_steps_per_second': 0.619, 'epoch': 0.0}
{'loss': 5.3712, 'learning_rate': 0.0001, 'epoch': 0.0}
{'loss': 0.0, 'learning_rate': 0.0001, 'epoch': 0.0}
{'loss': 0.0, 'learning_rate': 0.0001, 'epoch': 0.0}
{'loss': 0.0, 'learning_rate': 0.0001, 'epoch': 0.0}
{'loss': 0.0, 'learning_rate': 0.0001, 'epoch': 0.0}

  0%|          | 0/647 [00:00<?, ?it/s][A
  0%|          | 2/647 [00:01<08:31,  1.26it/s][A
  0%|          | 3/647 [00:03<12:02,  1.12s/it][A
  1%|          | 4/647 [00:04<13:52,  1.29s/it][A
  1%|          | 5/647 [00:06<14:56,  1.40s/it][A
  1%|          | 6/647 [00:07<15:24,  1.44s/it][A
  1%|          | 7/647 [00:09<15:51,  1.49s/it][A
  1%|          | 8/647 [00:11<16:04,  1.51s/it][A
  1%|▏         | 9/647 [00:12<16:16,  1.53s/it][A
  2%|▏         | 10/647 [00:14<16:25,  1.55s/it][A
  2%|▏         | 11/647 [00:15<16:31,  1.56s/it][A
  2%|▏         | 12/647 [00:17<16:35,  1.57s/it][A
  2%|▏         | 13/647 [00:18<16:29,  1.56s/it][A
  2%|▏         | 14/647 [00:20<16:30,  1.56s/it][A
  2%|▏         | 15/647 [00:22<16:26,  1.56s/it][A
  2%|▏         | 16/647 [00:23<15:55,  1.51s/it][A
